Book ID,Sale Date,ISBN,Discount,ItemID,OrderID,First Name,Last Name,Birthday,Country of Residence,Hrs Writing per Day,Title,AuthID,Format,PubID,Publication Date,Pages,Print Run Size (k),Price,Publishing House,City,State,Country,Year Established,Marketing Spend,Number of Awards Won (avg only),Number of Months Checked Out,Total Checkouts,Genre,SeriesID,Volume Number,Staff Comment,Series Name,Planned Volumes,Book Tour Events,Average Rating,Number of Reviewers,Number of Reviews
AM124,03/01/2193,989-28-79-16826-1,,107021-12-3972,107021-53,Kenneth,Douglas,24/09/2163,South Africa,3,A Horrible Human with the Habits of a Monster,KD840,Graphic,ESP,24/03/2189,85,3,23.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,65,Fiction,,,"""This graphic novel is better than years of marriage counceling""",,,,3.714754098,305,305
TC188,03/01/2193,989-28-79-82197-5,0.15,107021-1-4007,107021-54,Burton,Malamud,18/01/2145,Brazil,6,Thatchwork Cottage,BM856,Trade paperback,ESP,05/12/2186,469,20,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,195,Fiction,,,,,,,4.210451977,708,708
TC188,03/01/2193,989-28-79-82197-5,0.15,107021-1-6796,107021-56,Burton,Malamud,18/01/2145,Brazil,6,Thatchwork Cottage,BM856,Trade paperback,ESP,05/12/2186,469,20,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,195,Fiction,,,,,,,4.210451977,708,708
KA663,03/01/2193,989-28-79-07610-8,,107021-4-1952,107021-57,Elmer,Komroff,11/07/2129,Norway,6,Kalakalal Avenue,EK605,Hardcover,ESP,15/05/2187,432,25,27.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,155,Fiction,,,,,,,4.332367150,1035,1035
SS361,03/01/2193,989-28-79-45675-7,,107021-74-8665,107021-58,Lori,Kaan,27/03/2147,China,6,Some Eggs or Something?,LK915,Trade paperback,ESP,03/07/2181,105,20,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,246,Fiction,,,,,,,3.894206549,794,794
TC188,03/01/2193,989-28-79-05638-4,,107021-68-9665,107021-59,Burton,Malamud,18/01/2145,Brazil,6,Thatchwork Cottage,BM856,Hardcover,ESP,15/11/2185,485,12,27.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,195,Fiction,,,,,,,4.210451977,708,708
NL209,03/01/2193,989-28-79-27078-0,,107021-2-2090,107021-60,Charles,Fenimore,18/03/2120,Norway,7,No More Lightning,CF829,Graphic,ESP,05/10/2190,192,4,23.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,124,Fiction,,,"Beloved author Charles Fenimore strikes out in a new direction with his first graphic novel. In this devestating tale of daring, ingenuity, and just a dash of  luck, Fenimore dmonstrates his genius for combining visual flare and cutting prose. Uchon's mechanical contraption to tame lightning brings its own threats to her tinder-box community stricken by wildfires. Will Uchon's luck run out on the eve of the biggest lightning storm to threaten the sleepy town of Delanro in decades?",,,,3.995841996,481,481
NB483,03/01/2193,989-28-79-30536-9,,107021-87-4152,107021-61,Gloria,Green,19/09/2156,Hong Kong,8,"Not to Gossip, But",GG800,Mass market paperback,ESP,26/07/2181,311,22,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,125,Fiction,MT-ESP,2,"""I never thought I'd enjoy a trashy, light chick-lit series. But here I am, and Green is rapidly becoming my favorite author!""",Meddler Trilogy,3,17,3.941896024,981,981
TH296,03/01/2193,989-28-79-13871-4,,107021-44-4874,107021-62,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
NR695,03/01/2193,989-28-79-69807-2,,107021-3-5851,107021-63,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Mass market paperback,ESP,24/09/2182,414,12,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
TH296,03/01/2193,989-28-79-13871-4,,107021-80-1506,107021-64,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
NR695,03/01/2193,989-28-79-69807-2,,107021-3-5850,107021-65,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Mass market paperback,ESP,24/09/2182,414,12,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
TH296,03/01/2193,989-28-79-13871-4,,107021-44-4873,107021-66,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
TH296,03/01/2193,989-28-79-13871-4,,107021-80-1505,107021-67,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
SE355,03/01/2193,989-28-229-3157-7,,107021-67-194,107021-68,Lynne,Danticat,19/08/2155,New Zealand,8,Saint Esme,LD375,Mass market paperback,SSC,15/04/2188,336,35,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,1,12,393,Romance,EL-SSC,6,Book Six of Esme's Ladies,Esme's Ladies,7,15,4.337228715,1198,1198
MW621,03/01/2193,989-28-229-7592-2,,107021-54-4419,107021-69,Lynne,Danticat,19/08/2155,New Zealand,8,Muddy Waters,LD375,Mass market paperback,SSC,05/03/2182,362,13,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,572,Romance,EL-SSC,2,Book Two of Esme's Ladies,Esme's Ladies,7,15,4.126598465,1564,1564
TS869,03/01/2193,989-28-229-1404-4,,107021-69-1249,107021-70,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
TS869,03/01/2193,989-28-229-1404-4,,107021-56-9502,107021-71,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
TS869,03/01/2193,989-28-229-1404-4,,107021-3-6494,107021-72,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
TM925,03/01/2193,989-28-79-71565-6,,107021-50-9602,107021-73,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Hardcover,ESP,25/02/2183,819,25,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
RR774,03/01/2193,989-28-79-74374-1,,107021-59-5674,107021-74,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
TM925,03/01/2193,989-28-79-91028-0,,107021-93-112,107021-75,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Trade paperback,ESP,14/04/2186,784,50,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
PP866,03/01/2193,989-28-79-23023-4,,107021-2-1047,107021-76,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
PP866,03/01/2193,989-28-79-23023-4,,107021-30-989,107021-77,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
TT773,03/01/2193,989-28-79-26824-4,,107021-43-1691,107021-78,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
TM925,03/01/2193,989-28-79-91028-0,,107021-75-7868,107021-79,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Trade paperback,ESP,14/04/2186,784,50,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
PP866,03/01/2193,989-28-79-23023-4,0.13,107021-42-2946,107021-80,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
CP573,03/01/2193,989-28-79-55824-6,,107021-83-6720,107021-81,Grace,Harrison,08/04/2161,United States,6,Concerning Prophecy,GH671,Mass market paperback,ESP,21/12/2190,651,15,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,71,SciFi/Fantasy,,,"As someone who hates prophecy, Lydan seems an unlikely guardian of the Prophetic Vaults of Yu'ul. But it was prophecied that someone matching her description would someday save Yu'ul from its doom. The Elders don't take such things lightly. But what, Lydan asks herself, does it mean to save something? Especially when the cost is...concerning.",,,,3.726190476,504,504
TM925,03/01/2193,989-28-79-71565-6,,107021-73-6463,107021-82,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Hardcover,ESP,25/02/2183,819,25,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
RR774,03/01/2193,989-28-79-74374-1,,107021-27-374,107021-83,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
BB194,03/01/2193,989-28-79-68089-3,0.05,107021-81-754,107021-84,Arthur,McCrumb,13/03/2148,New Zealand,3,Ballinby Boys,AM329,Hardcover,ESP,18/05/2179,401,10,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,328,SciFi/Fantasy,,,What? Disaster. Where? The stars. When? Now. Who? The Ballinby Boys. How? You'll have to turn the page to find out…,,,,3.740395809,859,859
TM925,03/01/2193,989-28-79-13801-1,,107021-15-5438,107021-85,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TM925,03/01/2193,989-28-79-13801-1,,107021-85-5147,107021-86,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
RR774,03/01/2193,989-28-79-74374-1,,107021-67-8660,107021-87,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
PP866,03/01/2193,989-28-79-40897-8,,107021-89-4668,107021-88,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Hardcover,ESP,20/02/2187,656,32,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
RR774,03/01/2193,989-28-79-74374-1,,107021-89-7469,107021-89,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
RR774,03/01/2193,989-28-79-74374-1,,107021-26-276,107021-90,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
TM925,03/01/2193,989-28-79-13801-1,,107021-54-291,107021-91,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
PP866,03/01/2193,989-28-79-40897-8,,107021-13-2005,107021-92,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Hardcover,ESP,20/02/2187,656,32,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
PP866,03/01/2193,989-28-79-23023-4,,107021-72-6141,107021-93,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
CH391,03/01/2193,989-28-3705-492-6,,107021-82-5599,107021-94,Charles,Fenimore,18/03/2120,Norway,7,Can I Be Honest?,CF829,Trade paperback,CHP,24/04/2188,404,7,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,97,Young Adult,,,,,,,4.372400756,529,529
CH391,03/01/2193,989-28-3705-492-6,,107021-8-4515,107021-95,Charles,Fenimore,18/03/2120,Norway,7,Can I Be Honest?,CF829,Trade paperback,CHP,24/04/2188,404,7,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,97,Young Adult,,,,,,,4.372400756,529,529
AK974,03/01/2193,989-28-3705-222-9,,107021-35-6264,107021-96,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
AK974,03/01/2193,989-28-3705-222-9,,107021-5-5556,107021-97,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
AK974,03/01/2193,989-28-3705-222-9,,107021-56-279,107021-98,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
BB194,03/01/2193,989-28-79-68089-3,0.05,107021-6-4936,107021-99,Arthur,McCrumb,13/03/2148,New Zealand,3,Ballinby Boys,AM329,Hardcover,ESP,18/05/2179,401,10,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,328,SciFi/Fantasy,,,What? Disaster. Where? The stars. When? Now. Who? The Ballinby Boys. How? You'll have to turn the page to find out…,,,,3.740395809,859,859
TC188,03/01/2193,989-28-79-82197-5,0.15,107021-1-3237,107021-99,Burton,Malamud,18/01/2145,Brazil,6,Thatchwork Cottage,BM856,Trade paperback,ESP,05/12/2186,469,20,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,195,Fiction,,,,,,,4.210451977,708,708
TC188,03/01/2193,989-28-79-82197-5,0.15,107021-1-6710,107021-99,Burton,Malamud,18/01/2145,Brazil,6,Thatchwork Cottage,BM856,Trade paperback,ESP,05/12/2186,469,20,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,195,Fiction,,,,,,,4.210451977,708,708
TC188,03/01/2193,989-28-79-82197-5,0.15,107021-1-6696,107047-55,Burton,Malamud,18/01/2145,Brazil,6,Thatchwork Cottage,BM856,Trade paperback,ESP,05/12/2186,469,20,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,195,Fiction,,,,,,,4.210451977,708,708
KA663,04/01/2193,989-28-79-21991-8,,107022-99-8504,107022-102,Elmer,Komroff,11/07/2129,Norway,6,Kalakalal Avenue,EK605,Mass market paperback,ESP,25/11/2188,341,45,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,155,Fiction,,,,,,,4.332367150,1035,1035
TC188,04/01/2193,989-28-79-82197-5,,107022-17-9117,107022-103,Burton,Malamud,18/01/2145,Brazil,6,Thatchwork Cottage,BM856,Trade paperback,ESP,05/12/2186,469,20,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,195,Fiction,,,,,,,4.210451977,708,708
TP887,04/01/2193,989-28-79-86624-2,,107022-4-5193,107022-104,David,Beam,26/02/2157,United States,5.13,the life and times of an utterly inconsequential person,DB605,Hardcover,ESP,14/05/2191,1296,30,35.84,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,210,Fiction,,,,,,,3.195032871,1369,1369
SS361,04/01/2193,989-28-79-45675-7,,107022-11-3193,107022-105,Lori,Kaan,27/03/2147,China,6,Some Eggs or Something?,LK915,Trade paperback,ESP,03/07/2181,105,20,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,246,Fiction,,,,,,,3.894206549,794,794
TI225,04/01/2193,989-28-79-22871-2,,107022-88-4640,107022-106,Gloria,Green,19/09/2156,Hong Kong,8,The Thing Is,GG800,Mass market paperback,ESP,13/07/2179,452,15,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,10,76,Fiction,MT-ESP,1,"""The thing is, 'The Thing Is' is exactly what you need. Don't believe me? Give it a try.""",Meddler Trilogy,3,17,4.327102804,1070,1070
PA169,04/01/2193,989-28-79-01991-4,,107022-3-9449,107022-107,Burton,Malamud,18/01/2145,Brazil,6,Post Alley,BM856,Trade paperback,PP,07/09/2179,356,16,12.5,Palimpsest Printing,Edinburgh,Scotland,UK,1982,48000,1,12,123,Fiction,,,,,,,3.906623236,921,921
SS361,04/01/2193,989-28-79-45675-7,,107022-18-9361,107022-108,Lori,Kaan,27/03/2147,China,6,Some Eggs or Something?,LK915,Trade paperback,ESP,03/07/2181,105,20,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,246,Fiction,,,,,,,3.894206549,794,794
NR695,04/01/2193,989-28-79-82749-6,,107022-80-9633,107022-109,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Hardcover,ESP,10/07/2181,384,5,22.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
